[2019-05-27 09:55:49,201] Starting training with params:
[2019-05-28 07:29:26,890] Train metrics: loss: 0.29198 | metrics.Dice: -0.79049 | grad: 0.82883
[2019-05-28 07:29:26,890] Valid metrics: loss: 0.52444 | metrics.Dice: -0.64172

[2019-05-28 07:29:26,890] Epoch 292 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:31:29,254] Train metrics: loss: 0.29431 | metrics.Dice: -0.78895 | grad: 0.83858
[2019-05-28 07:31:29,254] Valid metrics: loss: 0.52435 | metrics.Dice: -0.64181

[2019-05-28 07:31:29,254] Epoch 293 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:33:30,211] Train metrics: loss: 0.29372 | metrics.Dice: -0.78947 | grad: 0.85064
[2019-05-28 07:33:30,211] Valid metrics: loss: 0.52459 | metrics.Dice: -0.64151

[2019-05-28 07:33:30,211] Epoch 294 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:35:32,025] Train metrics: loss: 0.29493 | metrics.Dice: -0.78844 | grad: 0.84503
[2019-05-28 07:35:32,025] Valid metrics: loss: 0.52467 | metrics.Dice: -0.64146

[2019-05-28 07:35:32,026] Epoch 295 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:37:38,724] Train metrics: loss: 0.29390 | metrics.Dice: -0.78905 | grad: 0.83592
[2019-05-28 07:37:38,724] Valid metrics: loss: 0.52448 | metrics.Dice: -0.64158

[2019-05-28 07:37:38,724] Epoch 296 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:39:42,298] Train metrics: loss: 0.29473 | metrics.Dice: -0.78861 | grad: 0.83984
[2019-05-28 07:39:42,298] Valid metrics: loss: 0.52445 | metrics.Dice: -0.64162

[2019-05-28 07:39:42,298] Epoch 297 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:41:43,647] Train metrics: loss: 0.29479 | metrics.Dice: -0.78867 | grad: 0.84738
[2019-05-28 07:41:43,647] Valid metrics: loss: 0.52494 | metrics.Dice: -0.64120

[2019-05-28 07:41:43,648] Epoch 298 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:43:45,434] Train metrics: loss: 0.29141 | metrics.Dice: -0.79075 | grad: 0.83037
[2019-05-28 07:43:45,434] Valid metrics: loss: 0.52481 | metrics.Dice: -0.64162

[2019-05-28 07:43:45,434] Epoch 299 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:45:54,239] Train metrics: loss: 0.29446 | metrics.Dice: -0.78903 | grad: 0.85787
[2019-05-28 07:45:54,239] Valid metrics: loss: 0.52517 | metrics.Dice: -0.64111

[2019-05-28 07:45:54,239] Epoch 300 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:47:55,191] Train metrics: loss: 0.29328 | metrics.Dice: -0.78950 | grad: 0.83276
[2019-05-28 07:47:55,192] Valid metrics: loss: 0.52470 | metrics.Dice: -0.64152

[2019-05-28 07:47:55,192] Epoch 301 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:49:57,998] Train metrics: loss: 0.29181 | metrics.Dice: -0.79089 | grad: 0.81035
[2019-05-28 07:49:57,998] Valid metrics: loss: 0.52426 | metrics.Dice: -0.64181

[2019-05-28 07:49:57,998] Epoch 302 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:52:02,475] Train metrics: loss: 0.29460 | metrics.Dice: -0.78857 | grad: 0.84452
[2019-05-28 07:52:02,475] Valid metrics: loss: 0.52426 | metrics.Dice: -0.64163

[2019-05-28 07:52:02,475] Epoch 303 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:54:03,641] Train metrics: loss: 0.29009 | metrics.Dice: -0.79181 | grad: 0.81193
[2019-05-28 07:54:03,641] Valid metrics: loss: 0.52438 | metrics.Dice: -0.64151

[2019-05-28 07:54:03,641] Epoch 304 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:56:04,591] Train metrics: loss: 0.29328 | metrics.Dice: -0.78958 | grad: 0.83903
[2019-05-28 07:56:04,591] Valid metrics: loss: 0.52414 | metrics.Dice: -0.64208

[2019-05-28 07:56:04,591] Epoch 305 | optimizer "Adam" | lr 1e-06
[2019-05-28 07:58:06,004] Train metrics: loss: 0.29377 | metrics.Dice: -0.78910 | grad: 0.84130
[2019-05-28 07:58:06,004] Valid metrics: loss: 0.52408 | metrics.Dice: -0.64206

[2019-05-28 07:58:06,004] Epoch 306 | optimizer "Adam" | lr 1e-06
